Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
02.01.2011 00:20:00,990.08,0.18,274.12,-2.21,83.9,6.19,5.19,1.0,3.27,5.24,1259.33,1.33,2.92,267.5
02.01.2011 01:20:00,989.9,-0.7,273.26,-2.59,86.9,5.81,5.04,0.76,3.18,5.1,1263.2,2.41,3.65,257.2
02.01.2011 02:20:00,990.06,-0.87,273.07,-2.95,85.7,5.73,4.91,0.82,3.09,4.96,1264.29,1.77,2.74,257.2
02.01.2011 03:20:00,990.23,-0.56,273.37,-2.95,83.8,5.86,4.91,0.95,3.09,4.96,1263.06,2.36,4.41,257.3
02.01.2011 04:20:00,989.96,-0.94,273.01,-3.09,85.2,5.7,4.86,0.84,3.06,4.91,1264.48,2.57,5.05,261.2
02.01.2011 05:20:00,990.04,-0.46,273.49,-3.02,82.7,5.91,4.89,1.02,3.08,4.94,1262.34,2.5,4.09,261.4
02.01.2011 06:20:00,990.07,-0.39,273.55,-3.23,81.0,5.94,4.81,1.13,3.03,4.86,1262.1,2.99,5.09,258.2
02.01.2011 07:20:00,990.2,-0.41,273.52,-2.87,83.4,5.93,4.94,0.98,3.11,4.99,1262.33,3.02,5.41,257.3
02.01.2011 08:20:00,990.63,-0.32,273.58,-2.93,82.4,5.97,4.92,1.05,3.09,4.96,1262.43,2.48,4.43,261.9
02.01.2011 09:20:00,990.98,-0.23,273.64,-2.78,82.8,6.01,4.97,1.03,3.13,5.02,1262.46,2.62,4.45,259.0
02.01.2011 10:20:00,991.46,0.16,274.0,-2.98,79.3,6.18,4.9,1.28,3.08,4.94,1261.29,2.1,4.37,267.1
02.01.2011 11:20:00,991.82,0.32,274.13,-3.11,77.6,6.25,4.85,1.4,3.05,4.89,1261.03,1.95,4.23,280.4
02.01.2011 12:20:00,991.79,0.36,274.17,-3.08,77.6,6.27,4.87,1.4,3.06,4.91,1260.82,2.28,4.41,265.2
02.01.2011 13:20:00,991.71,0.49,274.3,-3.61,73.9,6.33,4.68,1.65,2.94,4.72,1260.23,1.97,4.09,267.8
02.01.2011 14:20:00,991.79,0.44,274.24,-3.92,72.4,6.31,4.57,1.74,2.87,4.6,1260.61,1.93,3.69,260.4
02.01.2011 15:20:00,991.98,0.19,273.98,-3.8,74.4,6.19,4.61,1.59,2.89,4.64,1261.98,2.25,3.93,261.7
02.01.2011 16:20:00,992.56,-1.09,272.65,-2.32,91.3,5.64,5.15,0.49,3.23,5.19,1268.41,1.76,2.36,253.8
02.01.2011 17:20:00,992.68,-0.55,273.19,-2.85,84.3,5.87,4.95,0.92,3.11,4.98,1266.11,2.54,4.25,263.8
02.01.2011 18:20:00,992.68,-0.54,273.2,-3.28,81.6,5.87,4.79,1.08,3.01,4.83,1266.13,2.74,4.35,257.7
02.01.2011 19:20:00,992.77,-0.69,273.03,-3.71,79.9,5.81,4.64,1.17,2.91,4.67,1267.06,3.08,5.53,261.2
02.01.2011 20:20:00,992.84,-0.77,272.95,-3.61,81.0,5.77,4.67,1.1,2.93,4.71,1267.51,3.07,5.09,261.9
02.01.2011 21:20:00,993.01,-0.69,273.01,-3.65,80.3,5.81,4.66,1.14,2.93,4.69,1267.36,2.9,5.13,257.8
02.01.2011 22:20:00,993.18,-0.68,273.02,-3.55,80.8,5.81,4.7,1.12,2.95,4.73,1267.48,2.91,5.29,255.1
02.01.2011 23:20:00,993.37,-0.69,272.99,-3.16,83.3,5.81,4.84,0.97,3.03,4.87,1267.73,1.55,2.76,262.0
03.01.2011 00:20:00,993.31,-0.69,273.0,-3.34,82.1,5.81,4.77,1.04,2.99,4.8,1267.65,3.05,4.17,258.1
03.01.2011 01:20:00,993.41,-0.56,273.12,-3.4,81.0,5.86,4.75,1.11,2.98,4.78,1267.18,2.65,4.01,254.8
03.01.2011 02:20:00,993.54,-0.64,273.02,-3.11,83.3,5.83,4.85,0.97,3.04,4.89,1267.69,2.09,3.32,263.1
03.01.2011 03:20:00,993.67,-0.73,272.93,-3.06,84.1,5.79,4.87,0.92,3.05,4.9,1268.26,2.48,4.33,257.6
03.01.2011 04:20:00,993.9,-1.02,272.62,-3.22,84.9,5.67,4.81,0.86,3.02,4.84,1269.94,1.57,3.41,263.3
03.01.2011 05:20:00,993.79,-1.16,272.48,-3.32,85.2,5.61,4.78,0.83,3.0,4.81,1270.48,1.85,2.58,257.1
03.01.2011 06:20:00,993.78,-1.46,272.19,-3.22,87.7,5.49,4.81,0.67,3.02,4.84,1271.84,1.94,3.04,251.7
03.01.2011 07:20:00,993.85,-1.32,272.32,-2.7,90.3,5.54,5.01,0.54,3.14,5.04,1271.2,1.98,3.53,262.7
03.01.2011 08:20:00,994.04,-1.3,272.33,-3.38,85.6,5.55,4.75,0.8,2.98,4.78,1271.43,3.2,4.53,254.7
03.01.2011 09:20:00,994.27,-1.09,272.51,-3.39,84.3,5.64,4.75,0.89,2.98,4.78,1270.79,2.28,3.49,253.2
03.01.2011 10:20:00,994.62,-0.8,272.78,-3.78,80.1,5.76,4.61,1.15,2.89,4.64,1269.93,1.87,3.12,258.7
03.01.2011 11:20:00,994.76,0.6,274.18,-3.17,75.7,6.38,4.83,1.55,3.03,4.86,1263.49,2.2,4.33,288.2
03.01.2011 12:20:00,994.72,0.5,274.07,-3.72,73.2,6.33,4.64,1.7,2.9,4.66,1264.03,2.32,4.33,273.0
03.01.2011 13:20:00,994.31,0.01,273.62,-3.73,75.8,6.11,4.63,1.48,2.9,4.66,1265.75,1.91,3.32,261.7
03.01.2011 14:20:00,994.36,0.0,273.61,-3.51,77.1,6.11,4.71,1.4,2.95,4.74,1265.82,1.83,4.45,245.6
03.01.2011 15:20:00,994.47,-0.64,272.95,-4.48,75.1,5.83,4.38,1.45,2.74,4.4,1269.12,1.24,2.68,252.8
03.01.2011 16:20:00,994.49,-1.83,271.76,-5.04,78.6,5.34,4.2,1.14,2.63,4.22,1274.8,2.22,2.76,245.0
03.01.2011 17:20:00,994.65,-2.42,271.15,-4.71,84.2,5.11,4.3,0.81,2.69,4.32,1277.74,2.75,3.28,242.2
03.01.2011 18:20:00,994.69,-2.9,270.68,-5.05,85.0,4.93,4.19,0.74,2.63,4.21,1280.07,2.08,2.6,247.5
03.01.2011 19:20:00,994.65,-2.94,270.63,-5.11,84.9,4.92,4.17,0.74,2.61,4.2,1280.25,1.1,2.04,225.9
03.01.2011 20:20:00,994.64,-3.94,269.63,-5.67,87.7,4.56,4.0,0.56,2.5,4.02,1285.09,0.92,1.48,142.7
03.01.2011 21:20:00,994.53,-4.48,269.11,-5.83,90.2,4.38,3.95,0.43,2.47,3.97,1287.51,0.81,1.96,130.4
03.01.2011 22:20:00,994.29,-4.2,269.4,-5.68,89.3,4.47,3.99,0.48,2.5,4.02,1285.85,1.14,1.88,117.9
03.01.2011 23:20:00,994.18,-4.35,269.26,-5.77,89.7,4.42,3.97,0.46,2.49,3.99,1286.44,0.92,1.28,186.5
04.01.2011 00:20:00,994.21,-4.49,269.12,-5.85,90.1,4.38,3.94,0.43,2.47,3.97,1287.14,0.79,1.76,128.1
04.01.2011 01:20:00,993.99,-4.49,269.13,-5.83,90.3,4.37,3.95,0.42,2.47,3.97,1286.89,0.52,1.02,141.2
04.01.2011 02:20:00,993.91,-5.35,268.28,-6.48,91.7,4.1,3.76,0.34,2.35,3.78,1291.0,0.97,1.96,113.1
04.01.2011 03:20:00,993.55,-5.74,267.92,-6.64,93.3,3.98,3.71,0.27,2.33,3.74,1292.42,1.23,2.44,158.7
04.01.2011 04:20:00,993.18,-6.22,267.46,-7.02,94.0,3.83,3.6,0.23,2.26,3.63,1294.35,1.16,1.82,202.6
04.01.2011 05:20:00,993.02,-7.19,266.5,-7.82,95.2,3.56,3.38,0.17,2.12,3.41,1298.95,0.37,0.8,115.9
04.01.2011 06:20:00,992.68,-7.87,265.85,-8.61,94.4,3.37,3.18,0.19,2.0,3.21,1301.94,1.27,2.22,155.4
04.01.2011 07:20:00,992.68,-8.49,265.23,-9.17,94.8,3.21,3.05,0.17,1.91,3.07,1305.06,1.3,1.72,178.1
04.01.2011 08:20:00,992.69,-8.69,265.03,-9.42,94.4,3.16,2.99,0.18,1.87,3.01,1306.09,0.62,1.32,167.6
04.01.2011 09:20:00,992.94,-8.11,265.59,-8.86,94.3,3.31,3.12,0.19,1.96,3.14,1303.49,1.42,2.88,161.2
04.01.2011 10:20:00,992.95,-6.93,266.77,-8.01,91.9,3.63,3.33,0.29,2.09,3.36,1297.61,1.61,3.16,185.6
04.01.2011 11:20:00,992.93,-4.6,269.1,-6.86,84.1,4.34,3.65,0.69,2.29,3.67,1286.2,0.84,1.84,173.7
04.01.2011 12:20:00,992.43,-3.96,269.78,-6.62,81.6,4.55,3.71,0.84,2.33,3.74,1282.45,0.74,1.28,211.8
04.01.2011 13:20:00,992.01,-2.39,271.4,-5.85,77.0,5.12,3.94,1.18,2.48,3.98,1274.34,0.66,1.24,152.2
04.01.2011 14:20:00,991.72,-2.11,271.7,-5.78,75.8,5.23,3.96,1.27,2.49,4.0,1272.64,0.81,1.48,187.1
04.01.2011 15:20:00,991.36,-2.28,271.56,-6.08,75.0,5.17,3.87,1.29,2.43,3.91,1273.02,1.7,2.52,184.1
04.01.2011 16:20:00,991.21,-3.81,270.03,-6.56,81.1,4.6,3.73,0.87,2.35,3.77,1280.14,1.8,2.8,179.1
04.01.2011 17:20:00,991.45,-4.24,269.59,-6.89,81.6,4.46,3.64,0.82,2.29,3.67,1282.53,1.61,2.56,193.8
04.01.2011 18:20:00,991.32,-5.12,268.71,-7.37,84.1,4.17,3.51,0.66,2.2,3.54,1286.64,1.38,2.32,189.9
04.01.2011 19:20:00,991.22,-6.15,267.68,-7.82,87.9,3.85,3.39,0.47,2.13,3.42,1291.56,0.87,1.36,201.8
04.01.2011 20:20:00,991.23,-7.33,266.5,-8.52,91.1,3.52,3.2,0.31,2.01,3.23,1297.38,1.41,2.48,179.8
04.01.2011 21:20:00,990.98,-7.88,265.97,-8.86,92.6,3.37,3.12,0.25,1.96,3.15,1299.79,1.18,1.92,191.3
04.01.2011 22:20:00,990.79,-8.82,265.04,-9.71,93.2,3.13,2.92,0.21,1.83,2.94,1304.26,1.15,2.08,155.4
04.01.2011 23:20:00,990.85,-9.5,264.35,-10.33,93.6,2.97,2.78,0.19,1.74,2.8,1307.77,0.47,0.92,117.3
05.01.2011 00:20:00,990.73,-9.64,264.22,-10.42,94.0,2.93,2.76,0.18,1.73,2.78,1308.32,0.63,1.4,197.5
05.01.2011 01:20:00,990.32,-9.42,264.47,-10.51,91.7,2.99,2.74,0.25,1.72,2.76,1306.7,0.33,0.76,263.9
05.01.2011 02:20:00,990.08,-9.25,264.66,-10.41,91.2,3.03,2.76,0.27,1.74,2.79,1305.53,0.38,0.8,202.6
05.01.2011 03:20:00,989.63,-8.75,265.2,-10.04,90.3,3.15,2.84,0.31,1.79,2.87,1302.42,0.69,1.64,144.6
05.01.2011 04:20:00,989.14,-8.11,265.88,-9.49,89.7,3.31,2.97,0.34,1.87,3.0,1298.57,0.49,1.32,206.6
05.01.2011 05:20:00,988.79,-7.44,266.58,-9.14,87.5,3.49,3.05,0.44,1.92,3.09,1294.8,0.82,1.24,176.0
05.01.2011 06:20:00,988.87,-7.51,266.5,-9.46,85.8,3.47,2.98,0.49,1.87,3.01,1295.28,0.44,0.92,209.4
05.01.2011 07:20:00,989.07,-8.51,265.48,-10.27,87.0,3.21,2.79,0.42,1.76,2.82,1300.53,0.96,1.68,202.0
05.01.2011 08:20:00,989.25,-9.5,264.48,-10.84,89.9,2.97,2.67,0.3,1.68,2.7,1305.72,0.73,1.22,230.8
05.01.2011 09:20:00,989.13,-9.21,264.78,-11.04,86.4,3.04,2.62,0.41,1.65,2.65,1304.14,0.36,0.96,123.8
05.01.2011 10:20:00,988.75,-8.7,265.32,-11.3,81.3,3.16,2.57,0.59,1.62,2.6,1301.16,0.4,1.8,116.8
05.01.2011 11:20:00,988.64,-7.7,266.33,-10.59,79.6,3.42,2.72,0.7,1.71,2.75,1296.03,0.88,1.84,208.0
05.01.2011 12:20:00,987.72,-6.21,267.9,-9.62,76.6,3.84,2.94,0.9,1.85,2.98,1287.47,1.97,2.84,163.4
05.01.2011 13:20:00,987.05,-4.3,269.86,-8.81,70.6,4.44,3.13,1.3,1.98,3.17,1277.38,3.78,6.25,182.0
05.01.2011 14:20:00,986.73,-4.86,269.33,-8.92,73.0,4.25,3.11,1.15,1.96,3.15,1279.62,5.36,8.01,192.4
05.01.2011 15:20:00,986.47,-5.37,268.84,-8.8,76.6,4.09,3.13,0.96,1.98,3.18,1281.72,4.79,6.37,190.0
05.01.2011 16:20:00,986.06,-5.77,268.47,-8.95,78.1,3.97,3.1,0.87,1.96,3.14,1283.12,3.53,5.53,184.2
05.01.2011 17:20:00,985.69,-6.35,267.92,-9.13,80.5,3.8,3.06,0.74,1.93,3.1,1285.45,3.33,5.51,163.7
05.01.2011 18:20:00,985.2,-6.26,268.04,-9.33,78.7,3.82,3.01,0.81,1.9,3.05,1284.42,2.79,4.13,178.5
05.01.2011 19:20:00,984.82,-6.76,267.57,-9.41,81.3,3.68,2.99,0.69,1.89,3.03,1286.34,2.96,4.61,166.7
05.01.2011 20:20:00,983.95,-7.22,267.17,-9.64,82.7,3.55,2.93,0.61,1.86,2.98,1287.45,3.28,4.69,188.0
05.01.2011 21:20:00,983.08,-7.44,267.02,-9.7,83.7,3.49,2.92,0.57,1.85,2.97,1287.38,3.37,4.53,178.8
05.01.2011 22:20:00,982.31,-7.16,267.36,-9.63,82.4,3.56,2.94,0.63,1.86,2.99,1285.01,3.66,5.17,182.0
05.01.2011 23:20:00,981.82,-6.19,268.37,-9.05,80.0,3.84,3.07,0.77,1.95,3.13,1279.63,4.14,5.41,169.6
06.01.2011 00:20:00,981.17,-4.64,269.98,-8.22,75.9,4.32,3.28,1.04,2.08,3.34,1271.31,3.55,5.57,163.7
06.01.2011 01:20:00,980.63,-4.0,270.67,-7.96,73.8,4.54,3.35,1.19,2.13,3.42,1267.55,3.6,5.05,156.1
06.01.2011 02:20:00,979.63,-3.63,271.12,-7.81,72.6,4.67,3.39,1.28,2.15,3.46,1264.5,4.1,5.93,175.4
06.01.2011 03:20:00,979.1,-2.3,272.5,-7.15,69.16,5.16,3.57,1.59,2.27,3.64,1257.5,3.09,5.09,171.4
06.01.2011 04:20:00,978.01,-1.5,273.39,-6.32,69.51,5.47,3.8,1.67,2.42,3.89,1252.31,3.48,5.77,162.7
06.01.2011 05:20:00,976.69,-1.26,273.74,-5.45,73.0,5.57,4.07,1.5,2.59,4.16,1249.38,4.92,8.81,172.5
06.01.2011 06:20:00,975.88,-0.98,274.09,-4.93,74.4,5.68,4.23,1.46,2.7,4.33,1246.97,4.06,6.57,173.0
06.01.2011 07:20:00,975.12,0.05,275.19,-3.99,74.1,6.13,4.54,1.59,2.9,4.66,1241.15,4.88,6.79,187.6
06.01.2011 08:20:00,975.28,0.59,275.71,-2.48,79.8,6.37,5.09,1.29,3.25,5.21,1238.67,4.39,7.01,190.1
06.01.2011 09:20:00,975.25,1.04,276.17,-2.21,78.8,6.59,5.19,1.4,3.32,5.32,1236.53,5.82,8.51,202.7
06.01.2011 10:20:00,975.77,1.49,276.58,-1.65,79.5,6.8,5.41,1.39,3.46,5.54,1235.05,4.67,6.37,203.5
06.01.2011 11:20:00,975.72,1.94,277.04,-1.11,80.1,7.03,5.63,1.4,3.6,5.77,1232.87,5.54,7.29,202.5
06.01.2011 12:20:00,975.72,2.96,278.07,-0.17,79.8,7.56,6.03,1.53,3.85,6.18,1228.11,4.49,5.53,188.3
06.01.2011 13:20:00,975.57,3.83,278.95,0.55,79.1,8.04,6.36,1.68,4.06,6.52,1223.93,3.48,4.97,186.1
06.01.2011 14:20:00,975.32,3.96,279.11,1.11,81.6,8.12,6.62,1.49,4.23,6.79,1222.89,3.33,4.73,199.6
06.01.2011 15:20:00,975.49,4.35,279.48,1.68,82.7,8.34,6.9,1.44,4.41,7.07,1221.28,2.48,3.12,192.6
06.01.2011 16:20:00,974.89,3.77,278.96,1.79,86.8,8.01,6.95,1.06,4.45,7.13,1223.03,2.22,3.48,180.2
06.01.2011 17:20:00,974.52,4.3,279.52,1.88,84.2,8.31,7.0,1.31,4.48,7.18,1220.21,5.07,6.13,194.1
06.01.2011 18:20:00,974.39,4.36,279.58,2.15,85.5,8.34,7.13,1.21,4.57,7.32,1219.74,3.98,6.41,189.2
06.01.2011 19:20:00,973.99,3.33,278.58,1.9,90.3,7.76,7.01,0.75,4.49,7.2,1223.82,2.97,3.92,179.9
06.01.2011 20:20:00,973.69,4.34,279.62,2.55,88.1,8.33,7.34,0.99,4.7,7.54,1218.85,4.66,6.33,177.6
06.01.2011 21:20:00,974.0,4.25,279.51,2.78,90.1,8.28,7.46,0.82,4.78,7.66,1219.57,3.21,4.49,175.3
06.01.2011 22:20:00,974.58,5.91,281.14,3.97,87.3,9.3,8.12,1.18,5.2,8.33,1212.71,5.35,9.33,202.4
06.01.2011 23:20:00,975.07,6.4,281.58,4.45,87.3,9.62,8.4,1.22,5.37,8.61,1211.1,4.3,5.77,199.7
07.01.2011 00:20:00,975.37,7.35,282.52,5.04,85.2,10.27,8.75,1.52,5.6,8.97,1207.19,6.36,9.13,198.2
07.01.2011 01:20:00,975.92,6.83,281.95,4.46,84.8,9.91,8.4,1.51,5.37,8.61,1210.28,3.25,4.32,177.3
07.01.2011 02:20:00,976.44,7.94,283.02,5.27,83.2,10.69,8.9,1.8,5.69,9.11,1205.91,5.47,8.73,204.8
07.01.2011 03:20:00,977.33,7.76,282.77,5.22,83.9,10.56,8.86,1.7,5.66,9.07,1207.8,4.53,7.09,202.5
07.01.2011 04:20:00,978.19,7.34,282.27,4.93,84.6,10.26,8.68,1.58,5.54,8.88,1210.76,3.7,5.73,222.0
07.01.2011 05:20:00,979.39,7.15,281.98,4.97,86.0,10.13,8.71,1.42,5.55,8.9,1213.06,3.06,4.12,227.0
07.01.2011 06:20:00,980.06,5.87,280.64,4.04,88.0,9.27,8.16,1.11,5.2,8.33,1219.73,3.79,5.09,219.1
07.01.2011 07:20:00,981.42,6.29,280.96,4.33,87.2,9.55,8.33,1.22,5.3,8.49,1219.49,2.66,4.2,251.3
07.01.2011 08:20:00,983.22,4.8,279.31,4.06,94.9,8.61,8.17,0.44,5.18,8.31,1228.37,1.36,2.16,31.72
07.01.2011 09:20:00,983.81,4.72,279.18,4.2,96.4,8.56,8.25,0.31,5.23,8.39,1229.41,0.92,1.4,259.7
07.01.2011 10:20:00,984.21,3.77,278.2,3.45,97.7,8.01,7.82,0.18,4.96,7.95,1234.34,1.49,2.16,354.9
07.01.2011 11:20:00,984.34,3.74,278.15,3.56,98.7,7.99,7.89,0.1,5.0,8.01,1234.62,0.26,0.64,99.1
07.01.2011 12:20:00,984.13,3.51,277.93,3.29,98.5,7.86,7.74,0.12,4.91,7.86,1235.48,0.29,0.68,289.4
07.01.2011 13:20:00,983.59,4.16,278.63,3.8,97.5,8.23,8.02,0.21,5.09,8.16,1231.76,0.44,0.94,46.89
07.01.2011 14:20:00,983.14,4.45,278.96,4.04,97.2,8.4,8.16,0.24,5.18,8.3,1229.84,1.65,2.9,212.1
07.01.2011 15:20:00,982.73,5.93,280.48,4.89,93.0,9.31,8.66,0.65,5.5,8.81,1222.57,1.46,2.36,193.3
07.01.2011 16:20:00,983.22,5.3,279.81,4.2,92.6,8.91,8.25,0.66,5.24,8.4,1226.13,1.69,3.0,179.2
07.01.2011 17:20:00,983.22,5.07,279.58,4.56,96.5,8.77,8.46,0.31,5.37,8.61,1227.06,2.02,3.84,145.2
07.01.2011 18:20:00,982.61,4.7,279.25,4.44,98.2,8.55,8.39,0.15,5.33,8.54,1227.96,2.44,4.08,154.1
07.01.2011 19:20:00,982.25,5.6,280.2,5.2,97.2,9.1,8.85,0.25,5.62,9.01,1223.3,2.24,3.44,182.4
07.01.2011 20:20:00,981.65,4.48,279.12,4.11,97.4,8.42,8.2,0.22,5.21,8.35,1227.8,2.33,3.22,183.0
07.01.2011 21:20:00,981.99,5.07,279.68,4.57,96.6,8.77,8.47,0.3,5.38,8.63,1225.52,1.86,3.16,182.9
07.01.2011 22:20:00,982.42,6.41,280.99,5.57,94.4,9.63,9.09,0.54,5.77,9.25,1219.89,2.62,4.16,105.1
07.01.2011 23:20:00,982.59,6.63,281.2,5.8,94.4,9.78,9.23,0.55,5.86,9.39,1219.04,2.92,4.4,204.7
08.01.2011 00:20:00,982.72,6.34,280.89,5.64,95.3,9.58,9.13,0.45,5.8,9.29,1220.55,2.96,3.92,223.2
08.01.2011 01:20:00,982.71,6.13,280.69,5.45,95.4,9.44,9.01,0.43,5.72,9.17,1221.5,2.08,3.2,207.5
08.01.2011 02:20:00,982.87,5.64,280.18,4.99,95.6,9.13,8.73,0.4,5.54,8.88,1223.97,1.25,1.96,24.25
08.01.2011 03:20:00,982.91,5.48,280.02,4.98,96.6,9.03,8.72,0.31,5.54,8.87,1224.73,0.62,1.24,148.0
08.01.2011 04:20:00,982.74,5.23,279.78,4.75,96.7,8.87,8.58,0.29,5.45,8.73,1225.69,0.71,1.12,52.59
08.01.2011 05:20:00,982.45,5.66,280.23,5.0,95.5,9.14,8.73,0.41,5.54,8.88,1223.37,1.87,3.0,166.9
08.01.2011 06:20:00,982.12,6.54,281.15,5.47,92.8,9.72,9.02,0.7,5.73,9.18,1218.95,2.86,3.72,203.8
08.01.2011 07:20:00,982.05,5.42,280.03,4.79,95.7,8.99,8.6,0.39,5.47,8.76,1223.96,2.52,3.64,193.2
08.01.2011 08:20:00,982.37,7.02,281.61,5.77,91.7,10.04,9.21,0.83,5.85,9.37,1217.1,5.01,6.05,222.2
08.01.2011 09:20:00,982.76,7.44,282.0,6.06,90.9,10.33,9.39,0.94,5.97,9.56,1215.67,5.43,6.61,220.1
08.01.2011 10:20:00,983.34,6.92,281.43,5.81,92.6,9.97,9.24,0.74,5.86,9.39,1218.71,2.25,3.64,198.6
08.01.2011 11:20:00,983.24,7.01,281.53,5.71,91.4,10.03,9.17,0.86,5.82,9.33,1218.24,3.07,4.08,203.7
08.01.2011 12:20:00,982.44,9.53,284.13,6.35,80.5,11.91,9.59,2.32,6.09,9.76,1206.2,4.19,5.85,185.7
08.01.2011 13:20:00,982.7,10.5,285.08,6.42,75.8,12.71,9.64,3.08,6.12,9.81,1202.37,2.53,3.88,165.2
08.01.2011 14:20:00,981.99,10.67,285.31,6.37,74.7,12.86,9.6,3.25,6.11,9.78,1200.8,2.1,4.12,162.3
08.01.2011 15:20:00,981.79,9.37,284.02,5.59,77.2,11.78,9.1,2.69,5.78,9.27,1206.31,2.85,4.04,188.5
08.01.2011 16:20:00,981.91,8.76,283.4,5.46,79.7,11.31,9.01,2.3,5.73,9.18,1209.11,3.95,5.24,194.8
08.01.2011 17:20:00,982.08,8.18,282.8,5.39,82.5,10.87,8.97,1.9,5.7,9.13,1211.83,3.17,4.77,185.1
08.01.2011 18:20:00,982.03,8.01,282.63,5.24,82.6,10.75,8.88,1.87,5.64,9.04,1212.55,2.66,3.4,212.0
08.01.2011 19:20:00,981.95,8.01,282.64,4.85,80.4,10.75,8.64,2.11,5.49,8.8,1212.56,4.76,5.65,213.6
08.01.2011 20:20:00,981.7,9.16,283.82,5.11,75.7,11.62,8.79,2.82,5.59,8.96,1207.24,6.91,9.33,208.3
08.01.2011 21:20:00,981.95,8.98,283.61,4.91,75.6,11.48,8.68,2.8,5.51,8.84,1208.37,5.35,6.73,211.1
08.01.2011 22:20:00,982.11,9.09,283.71,4.89,74.9,11.56,8.66,2.9,5.5,8.82,1208.11,1.22,2.72,186.9
08.01.2011 23:20:00,982.09,8.23,282.85,4.6,77.8,10.91,8.49,2.42,5.39,8.64,1211.86,0.92,1.88,131.2
09.01.2011 00:20:00,982.36,6.08,280.66,3.81,85.3,9.41,8.03,1.38,5.1,8.17,1221.74,1.09,2.48,201.7
09.01.2011 01:20:00,982.24,6.48,281.08,3.95,83.8,9.68,8.11,1.57,5.15,8.26,1219.79,2.58,3.48,180.8
09.01.2011 02:20:00,982.47,7.22,281.8,4.24,81.3,10.18,8.28,1.9,5.26,8.42,1216.79,2.36,3.32,188.6
09.01.2011 03:20:00,982.16,7.32,281.93,4.74,83.6,10.25,8.57,1.68,5.44,8.72,1215.83,2.73,5.11,191.9
09.01.2011 04:20:00,981.6,6.81,281.46,4.44,84.8,9.9,8.39,1.5,5.33,8.55,1217.45,3.19,4.4,179.9
09.01.2011 05:20:00,980.88,6.92,281.63,4.4,83.9,9.97,8.37,1.61,5.32,8.53,1216.07,2.23,3.22,181.8
09.01.2011 06:20:00,980.71,6.92,281.65,4.0,81.6,9.97,8.14,1.84,5.18,8.3,1215.96,2.7,4.36,172.6
09.01.2011 07:20:00,980.88,6.29,281.0,3.56,82.6,9.55,7.89,1.66,5.02,8.04,1219.05,1.54,3.8,157.7
09.01.2011 08:20:00,981.13,6.23,280.92,3.02,79.8,9.51,7.59,1.92,4.83,7.74,1219.74,0.89,1.44,180.0
09.01.2011 09:20:00,981.73,7.35,281.99,3.34,75.6,10.27,7.77,2.51,4.93,7.91,1215.55,1.37,2.64,123.7
09.01.2011 10:20:00,981.84,7.88,282.52,3.45,73.5,10.65,7.83,2.82,4.97,7.97,1213.36,1.43,2.4,173.2
09.01.2011 11:20:00,981.77,9.16,283.81,3.97,69.91,11.62,8.12,3.5,5.16,8.27,1207.64,1.16,2.2,179.9
09.01.2011 12:20:00,982.78,8.74,283.3,4.59,75.1,11.29,8.48,2.81,5.38,8.63,1210.52,3.94,7.13,288.3
09.01.2011 13:20:00,984.18,5.07,279.51,3.16,87.4,8.77,7.67,1.11,4.86,7.79,1228.61,2.02,5.13,277.2
09.01.2011 14:20:00,984.82,4.67,279.05,2.57,86.2,8.53,7.35,1.18,4.66,7.47,1231.33,0.81,2.68,238.7
09.01.2011 15:20:00,985.72,4.17,278.47,2.7,90.1,8.23,7.42,0.82,4.7,7.53,1234.67,0.76,1.2,12.45
09.01.2011 16:20:00,986.19,3.64,277.9,2.71,93.6,7.93,7.43,0.51,4.7,7.53,1237.62,1.0,1.56,43.13
09.01.2011 17:20:00,987.01,3.53,277.72,2.48,92.8,7.87,7.3,0.57,4.61,7.4,1239.22,0.41,0.64,334.1
09.01.2011 18:20:00,987.9,3.31,277.43,2.43,93.9,7.75,7.28,0.47,4.59,7.37,1241.32,1.19,1.54,255.6
09.01.2011 19:20:00,988.31,3.6,277.69,2.49,92.4,7.91,7.31,0.6,4.61,7.4,1240.51,1.05,1.72,235.3
09.01.2011 20:20:00,989.02,3.27,277.3,1.48,88.0,7.73,6.8,0.93,4.29,6.87,1243.15,1.5,2.36,244.5
09.01.2011 21:20:00,990.09,2.72,276.67,0.59,85.8,7.43,6.38,1.06,4.02,6.44,1247.17,1.32,2.04,232.7
09.01.2011 22:20:00,990.71,2.69,276.59,0.24,83.8,7.42,6.22,1.2,3.91,6.27,1248.15,0.79,1.64,253.0
09.01.2011 23:20:00,991.35,2.09,275.94,-0.14,85.1,7.11,6.05,1.06,3.8,6.1,1251.77,1.21,1.56,244.7
10.01.2011 00:20:00,992.15,1.74,275.52,-0.55,84.7,6.93,5.87,1.06,3.69,5.91,1254.47,1.03,1.72,235.7
10.01.2011 01:20:00,992.47,0.77,274.52,-0.9,88.5,6.46,5.72,0.74,3.59,5.76,1259.38,0.5,1.0,115.2
10.01.2011 02:20:00,993.27,0.44,274.13,-1.11,89.3,6.3,5.63,0.67,3.53,5.67,1261.98,1.23,1.88,228.8
